state,state_code,serial_no,blood_bank_name,address,phone,email,category,is_available,total_units,stock_O_pos,stock_O_neg,stock_A_pos,stock_A_neg,stock_B_pos,stock_B_neg,stock_AB_pos,stock_AB_neg,raw_availability,last_updated,type,scraped_at
Andhra Pradesh,28,73,Ntr Memorial Trust Blood Center Tirupati,"10-3-204,1st floor, KotaKommala street ,Reddy and Reddy colo, , Tirupati, Tirupati, Andhra Pradesh",9030898964,admin_bbtpt@ntrtrust.org,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:59:05,Blood Bank,2026-04-07T19:23:45.688508
Andhra Pradesh,28,74,Sri Abhaya Blood Center,"Dno:2-34-11/3,near saibaba temple,perrajupeta,anand theater , , Kakinada, Kakinada, Andhra Pradesh",9703449107,sriabhayabloodcenter@gmail.com,Private,True,10,3,0,5,0,0,0,2,0,"Available, A+Ve:5, O+Ve:3, AB+Ve:2",2026-04-07 10:56:43,Blood Bank,2026-04-07T19:23:45.688517
Andhra Pradesh,28,75,Bsu Ah Rajam,"Rajam., , Rajam, Vizianagaram, Andhra Pradesh",9052060499,chcrajam@gmail.com,Govt.,True,2,0,0,0,0,2,0,0,0,"Available, B+Ve:2",2026-04-07 10:51:55,BSU,2026-04-07T19:23:45.688526
Andhra Pradesh,28,76,Lions Club Of Visakhapatnam Blood Centre Trust,"D.No. 10-54-7, Lions Community Hall, Ram Nagar, , Visakhapatnam, Visakhapatnam, Andhra Pradesh",6309552515,lionsbloodbankvsp@gmail.com,Private,True,3,2,1,0,0,0,0,0,0,"Available, O+Ve:2, O-Ve:1",2026-04-07 10:51:11,Blood Bank,2026-04-07T19:23:45.688535
Andhra Pradesh,28,77,"Government Victoria Hospital For Women And Children Blood Centre, Visakhapatnam","1st Floor, Government Victoria Hospital Premises, 1 Town, , Visakhapatnam, Visakhapatnam, Andhra Pradesh",9949744429,vghbloodbank@gmail.com,Govt.,True,24,5,0,3,0,16,0,0,0,"Available, O+Ve:5, A+Ve:3, B+Ve:16",2026-04-07 10:51:03,Blood Bank,2026-04-07T19:23:45.688544
Andhra Pradesh,28,78,P J Blood Centre,"Srikakulam, , Srikakulam, Srikakulam, Andhra Pradesh",8374998825,pjbloodcentresklm@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:50:01,Blood Bank,2026-04-07T19:23:45.688552
Andhra Pradesh,28,79,Rainbow Blood Centre Guntur,"M/s. Rainboww  Blood Bank,(A Unit of Kanneganti Foundation),, , Guntur, Guntur, Andhra Pradesh",9492452345,rainbowwbloodbank@gmail.com,Charitable/Vol,True,7,2,0,2,0,2,1,0,0,"Available, O+Ve:2, B+Ve:2, A+Ve:2, B-Ve:1",2026-04-07 10:49:51,Blood Bank,2026-04-07T19:23:45.688561
Andhra Pradesh,28,80,"Vijaya Blood Centre, Narasaraopet","9-10-5, 1ST FLOOR, Karur Vysya bank Building Arundalpet, Nar, , Narasaraopet, Palnadu, Andhra Pradesh",9177047713,vijayabloodcentre@gmail.com,Charitable/Vol,True,21,4,1,4,0,6,0,6,0,"Available, AB+Ve:6, O+Ve:4, A+Ve:4, O-Ve:1, B+Ve:6",2026-04-07 10:49:19,Blood Bank,2026-04-07T19:23:45.688570
Andhra Pradesh,28,81,Vijayasri Blood Centre Tirupati,"D.NO:-10-13-490B,First and second floor,Reddy &Reddy colony , Besides Subhamasthu  shopping mall ,Tirupati, Tirupati, Tirupati, Andhra Pradesh",9959482297,vijayasribloodbanktirupathi@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:47:57,Blood Bank,2026-04-07T19:23:45.688577
Andhra Pradesh,28,82,Bsu Ah Gajapathinagaram,"Gajapathipatnam, , GAJAPATHINAGARAM, Vizianagaram, Andhra Pradesh",9731825183,ddochcgpnagaram@gmail.com,Govt.,True,2,2,0,0,0,0,0,0,0,"Available, O+Ve:2",2026-04-07 10:47:33,BSU,2026-04-07T19:23:45.688587
Andhra Pradesh,28,83,-,"Dist.Govt.Hqrs.Hospital Campus,Chittoor, Chittoor, Chittoor, Chittoor, Andhra Pradesh, -",,,Unknown,True,12,4,0,0,0,6,0,2,0,"Available, B+Ve:6, AB+Ve:2, O+Ve:4",2026-04-07 10:46:17,Blood Bank,2026-04-07T19:23:45.688594
Andhra Pradesh,28,84,Chaitanya Blood Centre Vijayawada,"D.No.40-9/1-26, Vasavya Complex, 1st floor, Vasavya Nagar, , , Vijayawada, NTR, Andhra Pradesh",9246289777,-,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:44:57,Blood Bank,2026-04-07T19:23:45.688602
Andhra Pradesh,28,85,Bsu Ircs Bapatla,"Near MRO Office, , Bapatla, Bapatla, Andhra Pradesh",9441449092,redcrossbsc@gmail.com,Red Cross ,True,5,3,0,1,0,1,0,0,0,"Available, O+Ve:3, B+Ve:1, A+Ve:1",2026-04-07 10:44:50,BSU,2026-04-07T19:23:45.688611
Andhra Pradesh,28,86,Bsu Chc Kaviti,"Kaviti, , KAVITI, Srikakulam, Andhra Pradesh",9550398893,kavitichc@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:41:47,BSU,2026-04-07T19:23:45.688619
Andhra Pradesh,28,87,Sri Deepa Voluntary Blood Centre,"D.No.70/43-A and B, First and Second Floor, Brahmin Street,, , Rayachoty, Annamayya, Andhra Pradesh",7406899988,srideepabloodcentre@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:40:26,Blood Bank,2026-04-07T19:23:45.688627
Andhra Pradesh,28,88,Bsu Rdt Kalyandurgam Private,"Private BSU,The RDT Hospital, Kalyandurgam, Ananthapuramu, , Kalyandurg, Anantapur, Andhra Pradesh",8985573656,rdthkld@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:39:22,BSU,2026-04-07T19:23:45.688636
Andhra Pradesh,28,89,Bsu Chc Indukurpet,"Indukurpet, , Indukurpet, Sri Potti Sriramulu Nellore, Andhra Pradesh",9885050449,chcindukurpetnew@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:38:08,BSU,2026-04-07T19:23:45.688644
Andhra Pradesh,28,90,Medipulse Blood Centre Kurnool,"D.no.76/2-3-A, 2nd Floor, Arshad Arcade, Revenue ward no 76,, , Kurnool, Kurnool, Andhra Pradesh",8328255632,medipulsebloodcentre@gmail.com,Private,True,13,8,1,0,0,4,0,0,0,"Available, B+Ve:4, O+Ve:8, O-Ve:1",2026-04-07 10:38:06,Blood Bank,2026-04-07T19:23:45.688654
Andhra Pradesh,28,91,Kims Hospital Blood Centre,"D.NO: 4-120/A, 3 rd FLOOR, NORTH BYPASS ROAD, MUKTHINUTHALAP, , ONGOLE, Prakasam, Andhra Pradesh",9966615104,kimsbloodbankongole@gmail.com,Private,True,25,5,0,10,0,10,0,0,0,"Available, O+Ve:5, B+Ve:10, A+Ve:10",2026-04-07 10:37:32,Blood Bank,2026-04-07T19:23:45.688663
Andhra Pradesh,28,92,Bsu Ah Chilakaluripeta,"Chilakaluripeta, , CHILAKALURIPET, Palnadu, Andhra Pradesh",9177362278,mochpeta@gmail.com,Govt.,True,2,1,0,1,0,0,0,0,0,"Available, A+Ve:1, O+Ve:1",2026-04-07 10:37:30,BSU,2026-04-07T19:23:45.688671
Andhra Pradesh,28,93,-,"Doddipatlavari Street, 27-14-9, TANUKU, West Godavari, Andhra Pradesh, -",,,Unknown,True,145,50,0,33,0,57,0,5,0,"Available, A+Ve:33, B+Ve:57, O+Ve:50, AB+Ve:5",2026-04-07 10:37:09,Blood Bank,2026-04-07T19:23:45.688679
Andhra Pradesh,28,94,Bsu Chc Kapileswapuram,"Kapileswapuram, , Kapileswapuram, Konaseema, Andhra Pradesh",7989165791,chckapileswarapuram@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:36:34,BSU,2026-04-07T19:23:45.688689
Andhra Pradesh,28,95,Buddala Nagaratnam Memorial Voluntary Blood Bank,"D No. 6-1-12/1, Opp.Swarna Sai Mandir, Near Yerra Vantena,, OPP.SWARNA SAI MANDIR,NEAR YERRA VANTENA AMALAPURAM, Amalapuram, Konaseema, Andhra Pradesh",9866413165,bnrbbamp@gmail.com,Charitable/Vol,True,37,9,1,9,1,14,2,1,0,"Available, A-Ve:1, B-Ve:2, B+Ve:14, AB+Ve:1, O-Ve:1, O+Ve:9, A+Ve:9",2026-04-07 10:35:43,Blood Bank,2026-04-07T19:23:45.688698
Andhra Pradesh,28,96,A.S.N. Raju Charitable Trust Blood Centre,"24-1-1, RKPLAZA, JP ROAD, BHIMAVARAM, BHIMAVARAM, Bhimavaram, West Godavari, Andhra Pradesh",9666001234,asnrajucharitabletrust@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:31:31,Blood Bank,2026-04-07T19:23:45.688705
Andhra Pradesh,28,97,-,"Medical college Buildings, Sharada Nagar, New JNTU Engg.College Anantapuramu-515002, Anantapuramu, Anantapur, Andhra Pradesh, -",,,Unknown,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:30:13,Blood Bank,2026-04-07T19:23:45.688712
Andhra Pradesh,28,98,Bsu Ah Madakasira,"Madakasira, , MADAKASIRA, Sri Sathya Sai, Andhra Pradesh",9491420599,chcmadakasira123@gmail.com,Govt.,True,2,2,0,0,0,0,0,0,0,"Available, O+Ve:2",2026-04-07 10:30:10,BSU,2026-04-07T19:23:45.688719
Andhra Pradesh,28,99,Bsu Chc Satyavedu,"Satyavedu, , Satyavedu, Tirupati, Andhra Pradesh",9030614215,mochcstvd@yahoo.in,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:28:51,BSU,2026-04-07T19:23:45.688726
Andhra Pradesh,28,100,-,"Near Ganesh Temple Cantonment, , Vizianagaram, Vizianagaram, Andhra Pradesh, -",,,Unknown,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:28:50,Blood Bank,2026-04-07T19:23:45.688733
Andhra Pradesh,28,101,Lions Blood Centre,"M/s. Lions Blood Bank , D.No. 2-1-15/2 1st  Floor,  RIMS Hos, , Srikakulam, Srikakulam, Andhra Pradesh",9100315777,lionsbloodbank.srikakulam@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:27:00,Blood Bank,2026-04-07T19:23:45.688740
Andhra Pradesh,28,102,Vasundhara Blood Centre,"23a -7-29, Suseela Pride Apartment, 1st  2nd floor, Mancherl, , Eluru, Eluru, Andhra Pradesh",7794980332,sriniwaasmargani99@gmail.com,Charitable/Vol,True,13,5,0,3,0,2,0,2,1,"Available, O+Ve:5, AB+Ve:2, A+Ve:3, AB-Ve:1, B+Ve:2",2026-04-07 10:26:13,Blood Bank,2026-04-07T19:23:45.688749
Andhra Pradesh,28,103,Aswini Hospital Blood Centre,"Ground Floor, Aswini Hospital Premises, TTD, , Tirumala, Tirupati, Andhra Pradesh",9000497028,bbahttdtml@gmail.com,Private,True,36,16,0,7,1,11,0,1,0,"Available, A-Ve:1, O+Ve:16, AB+Ve:1, B+Ve:11, A+Ve:7",2026-04-07 10:26:01,Blood Bank,2026-04-07T19:23:45.688758
Andhra Pradesh,28,104,As Raja Voluntary Blood Centre,"D.No. 10-50-11/5, 1st Floor, Virasi Centre, Waltair Main Roa, , Visakhapatnam, Visakhapatnam, Andhra Pradesh",9849792925,asrajavbloodbank@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:23:38,Blood Bank,2026-04-07T19:23:45.688765
Andhra Pradesh,28,105,Bsu Chc Ulavapadu,"Ulavapadu, , Ulavapadu, Sri Potti Sriramulu Nellore, Andhra Pradesh",9553097139,apvchculavapdu@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:23:32,BSU,2026-04-07T19:23:45.688771
Andhra Pradesh,28,106,District Hospital Blood Centre Tekkali,"District Hospital Tekkali, , TEKKALI, Srikakulam, Andhra Pradesh",9951388564,bloodbankdhtekkali@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:22:56,Blood Bank,2026-04-07T19:23:45.688780
Andhra Pradesh,28,107,Vijayasri Blood Centre Srikakulam,"1st floor, old day Night complex, Above Gupta Laberotary,  o, Srikakulam, Srikakulam, Srikakulam, Andhra Pradesh",6262628989,vijayasribloodbanksklm@gmail.com,Charitable/Vol,True,8,2,0,0,0,6,0,0,0,"Available, B+Ve:6, O+Ve:2",2026-04-07 10:22:53,Blood Bank,2026-04-07T19:23:45.688788
Andhra Pradesh,28,108,Deepu Blood Centre Ananthapur,"Deepu Blood Centre, 12-2-946, Sainagar 2nd cross, opp to SBI main branch, Ananta, Anantapur, Anantapur, Andhra Pradesh",7989152443,Deepubloodbank@gmail.com,Private,True,6,0,0,4,0,1,0,1,0,"Available, B+Ve:1, A+Ve:4, AB+Ve:1",2026-04-07 10:22:46,Blood Bank,2026-04-07T19:23:45.688804
Andhra Pradesh,28,109,Medicover Blood Centre,"Block - B, 4th floor, D.No.1-1-83,, MVP Colony, Venkojipalem, Visakhapatnam, Visakhapatnam, Andhra Pradesh",7995504070,bloodbank.vizag4@medicoverhospitals.in,Private,True,5,1,0,2,0,2,0,0,0,"Available, A+Ve:2, O+Ve:1, B+Ve:2",2026-04-07 10:22:20,Blood Bank,2026-04-07T19:23:45.688812
Andhra Pradesh,28,110,Rotary Blood Centre (Rotary Club Golden Jubilee Charitable Trust),"D.No. 15-8-10, 2nd Floor, Sambamurthinagar Road, Brahmarshi , , Kakinada, Kakinada, Andhra Pradesh",9494673434,rotarybloodbank.kakinada@gmail.com,Charitable/Vol,True,10,1,0,0,0,5,1,3,0,"Available, AB+Ve:3, O+Ve:1, B-Ve:1, B+Ve:5",2026-04-07 10:22:16,Blood Bank,2026-04-07T19:23:45.688821
Andhra Pradesh,28,111,Amma Blood Centre,"d.No 11-4-11/1, Kailash Nagar, Kanithi Road,Gajuwaka,visakha, , Visakhapatnam, Visakhapatnam, Andhra Pradesh",8328098871,gllkiran21@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:21:24,Blood Bank,2026-04-07T19:23:45.688828
Andhra Pradesh,28,112,-,"Santhapeta Station Road Ongole, , Ongole, Prakasam, Andhra Pradesh, -",,,Unknown,True,2,0,0,2,0,0,0,0,0,"Available, A+Ve:2",2026-04-07 10:20:38,Blood Bank,2026-04-07T19:23:45.688836
Andhra Pradesh,28,113,BSU CHC Vemuru,"NH 16 Service Road, Near Medical College, Beside NTR Health University, Gunadala, Vijayawada NTR Andhra Pradesh, , , NTR, Andhra Pradesh",8712141057,gntchgvemuru@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:19:09,BSU,2026-04-07T19:23:45.688843
Andhra Pradesh,28,114,Area Hospital Blood Centre Jangareddygudem,"C/o MNM AREA HOSPITAL, , Jangareddygudem, Eluru, Andhra Pradesh",9490287612,Bloodbankahjrg@gmail.com,Govt.,True,10,0,0,1,0,7,2,0,0,"Available, A+Ve:1, B+Ve:7, B-Ve:2",2026-04-07 10:18:49,Blood Bank,2026-04-07T19:23:45.688851
Andhra Pradesh,28,115,Acsr Government General Hospital Blood Centre Nellore,"Government Head Quarter Hospital Premises, Ist Floor, , Nellore, Sri Potti Sriramulu Nellore, Andhra Pradesh",8309777410,acsrgmcnlr@gmail.com,Govt.,True,5,2,1,0,1,1,0,0,0,"Available, A-Ve:1, O-Ve:1, B+Ve:1, O+Ve:2",2026-04-07 10:17:37,Blood Bank,2026-04-07T19:23:45.688861
Andhra Pradesh,28,116,Udayananda Hospital Blood Centre,"Dno: 30-410 TO 426,Ground Floor, Vivekananda Street, Opp Nan, , Nandyal, Nandyal, Andhra Pradesh",8309019704,udayananda.bloodcenter@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:17:32,Blood Bank,2026-04-07T19:23:45.688868
Andhra Pradesh,28,117,"Palakol Voluntary Blood Centre, (A Division Of Palakol Charitable Trust)","Dno: 47-1-12/2c,beside new life hospital, srinivasa deluxe r, , Palakol, West Godavari, Andhra Pradesh",9885144415,palakolvoluntarybloodbank@gmail.com,Charitable/Vol,True,29,11,0,1,0,16,0,1,0,"Available, AB+Ve:1, A+Ve:1, O+Ve:11, B+Ve:16",2026-04-07 10:17:21,Blood Bank,2026-04-07T19:23:45.688877
Andhra Pradesh,28,118,Bsu Chc Macherla,"Macherla, , MACHERLA, Palnadu, Andhra Pradesh",8309885531,momacharla@yahoo.com,Govt.,True,1,0,0,0,0,1,0,0,0,"Available, B+Ve:1",2026-04-07 10:17:15,BSU,2026-04-07T19:23:45.688892
Andhra Pradesh,28,119,Bsu Chc Kota.,"Kota, , Kota, Tirupati, Andhra Pradesh",9704586898,chckota960@gmail.com,Govt.,True,3,0,0,0,0,3,0,0,0,"Available, B+Ve:3",2026-04-07 10:17:06,BSU,2026-04-07T19:23:45.688899
Andhra Pradesh,28,120,Life Share Blood Centre Vijayawada,"40- Sudarshan complex above Tanishq show room m.g road vijay, , Vijaywada, NTR, Andhra Pradesh",8892156789,Lifesharedoctor66@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:16:29,Blood Bank,2026-04-07T19:23:45.688908
Andhra Pradesh,28,121,Government General Hospital Blood Centre Madanapalle,"MADANAPALLE, , MADANAPALLE, Annamayya, Andhra Pradesh",7981322876,ircsbbmpl2009@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:16:06,Blood Bank,2026-04-07T19:23:45.688915
Andhra Pradesh,28,122,-,"Room no:12, ground floor, GGH, Kakinada, east godavari, Z.P centre, Kakinada, east godavari, kakinada, Kakinada, Andhra Pradesh, -",,,Unknown,True,27,20,1,0,2,0,3,0,1,"Available, O-Ve:1, A-Ve:2, O+Ve:20, AB-Ve:1, B-Ve:3",2026-04-07 10:15:38,Blood Bank,2026-04-07T19:23:45.688923
Andhra Pradesh,28,123,Bsu Chc Tiruvuru,"Tiruvuru, , TIRUVURU, NTR, Andhra Pradesh",9441368736,motiruvuru@gmail.com,Govt.,True,8,4,0,1,0,3,0,0,0,"Available, A+Ve:1, B+Ve:3, O+Ve:4",2026-04-07 10:15:30,BSU,2026-04-07T19:23:45.688931
Andhra Pradesh,28,124,Chatrapathi Shivaji Voluntary Blood Centre,"#PLOT NO .5C, 3RD FLOOR, UNIQUE HOSPITAL, HEALTH CITY, AARIL, , VISAKHAPATNAM, Visakhapatnam, Andhra Pradesh",7093373738,csvbloodcentre@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:15:05,Blood Bank,2026-04-07T19:23:45.688939
Andhra Pradesh,28,125,Bsu Ah Rajampet,"Rajampeta, , RAJAMPET, Annamayya, Andhra Pradesh",9490151211,Ahrajampet@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:15:03,BSU,2026-04-07T19:23:45.688947
Andhra Pradesh,28,126,Bsu Chc Achanta,"Achanta, , Achanta, West Godavari, Andhra Pradesh",9963331155,chcbsuachanta@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:13:55,BSU,2026-04-07T19:23:45.688954
Andhra Pradesh,28,127,Boga Parvathamma Memorial Donation Service Organisation,"D.No.3/217-218, st Floor Chriestian Line East , Revenue ward -3 YSR, Kadapa, Y.S.R., Andhra Pradesh",9246398893,bogaparvathamma@yahoo.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:13:41,Blood Bank,2026-04-07T19:23:45.688961
Andhra Pradesh,28,128,-,"Chinoutpalli, Gannavaram, Vijayawada, Krishna, Andhra Pradesh, -",,,Unknown,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:12:40,Blood Bank,2026-04-07T19:23:45.688967
Andhra Pradesh,28,129,Akshaya Blood Centre Kurnool,"#46/87-1 to 5,3rd Floor ,Hotel Sasya Complex ,budhawarpet, k, , Kurnool, Kurnool, Andhra Pradesh",9494444180,akshayabloodbank81@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:12:23,Blood Bank,2026-04-07T19:23:45.688975
Andhra Pradesh,28,130,Bsu Ah Punganur,"Punaganur, , PUNGANUR, Chittoor, Andhra Pradesh",8498890364,mochcpunganur@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:11:31,BSU,2026-04-07T19:23:45.688983
Andhra Pradesh,28,131,Alluri Sita Rama Raju Acadamy Of Medical Sciences Blood Centre,"Ground Floor, Hospital Block, NH5, , Eluru, Eluru, Andhra Pradesh",9700951337,asrambloodbank@gmail.com,Charitable/Vol,True,12,2,0,5,0,5,0,0,0,"Available, O+Ve:2, B+Ve:5, A+Ve:5",2026-04-07 10:11:05,Blood Bank,2026-04-07T19:23:45.688992
Andhra Pradesh,28,132,-,", , , East Godavari, Andhra Pradesh, -",,,Unknown,True,14,5,0,5,0,2,0,2,0,"Available, A+Ve:5, O+Ve:5, B+Ve:2, AB+Ve:2",2026-04-07 10:10:19,Blood Bank,2026-04-07T19:23:45.689000
Andhra Pradesh,28,133,District Hospital Blood CentreTanuku,"West Godavari, , Tanuku, West Godavari, Andhra Pradesh",9948396852,districthospitaltanuku@gmail.com,Govt.,True,12,3,1,5,0,3,0,0,0,"Available, A+Ve:5, O+Ve:3, O-Ve:1, B+Ve:3",2026-04-07 10:10:17,Blood Bank,2026-04-07T19:23:45.689009
Andhra Pradesh,28,134,Bsu Chc Ponnur,"Ponnur, , Ponnur, Guntur, Andhra Pradesh",9885908063,gntchcponnurofficial@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:09:37,BSU,2026-04-07T19:23:45.689016
Andhra Pradesh,28,135,Aruna Blood Bank,"Sbi bazar branch building, 2nd floor Ramanaidupeta machilipatnam , Machilipatnam, Krishna, Andhra Pradesh",9989715552,Rajkumar.rayana@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:08:53,Blood Bank,2026-04-07T19:23:45.689024
Andhra Pradesh,28,136,PES Institute of Medical Sciences and Research Blood Centre,"PES MEDICAL COLLEGE AND HOSPITAL, NALGAMPALLY, KUPPAM, Chittoor, Andhra Pradesh",9391833741,Bloodbank@pesimsr.pes.edu,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:08:33,Blood Bank,2026-04-07T19:23:45.689032
Andhra Pradesh,28,137,Sri Venkata Sai Charitable Trust Blood Centre,"H.No 10-13-514, 1st Floor Reddy and Reddy Colony, Tirupati C, , Tirupati, Tirupati, Andhra Pradesh",9246999571,svsctbloodbank@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:08:03,Blood Bank,2026-04-07T19:23:45.689040
Andhra Pradesh,28,138,Government General Hospital Blood Centre Markapuram,"NEAR GUNDLAKAMMA BRIDGE, CUMBUM ROAD, Markapur, Prakasam, Andhra Pradesh",8074858998,bloodbankmarkapur@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:07:56,Blood Bank,2026-04-07T19:23:45.689047
Andhra Pradesh,28,139,Svrr Government General Hospital Blood Bank Tirupathi Model Bb,"Near Alipiri, , Tirupati, Tirupati, Andhra Pradesh",9032000868,modelbloodbanktpt2010@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:07:09,Blood Bank,2026-04-07T19:23:45.689055
Andhra Pradesh,28,140,Nova Blood Centre,"M/s. Nova Blood Bank,( A Unit of Rural and Urban Development, , Nellore, Sri Potti Sriramulu Nellore, Andhra Pradesh",8790484848,novabloodbank@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:05:01,Blood Bank,2026-04-07T19:23:45.689062
Andhra Pradesh,28,141,-,"Ground & 1st floor,Gandhi nagar,Datla vari street,, , KAKINDA, East Godavari, Andhra Pradesh, -",,,Unknown,True,1,0,0,1,0,0,0,0,0,"Available, A+Ve:1",2026-04-07 10:04:49,Blood Bank,2026-04-07T19:23:45.689068
Andhra Pradesh,28,142,Bsu Chc Atmakur,"atmakuru , , ATMAKUR, Nandyal, Andhra Pradesh",9440915017,chcatmakur1@gmail.,Govt.,True,1,0,0,0,0,1,0,0,0,"Available, B+Ve:1",2026-04-07 10:04:28,BSU,2026-04-07T19:23:45.689078
Andhra Pradesh,28,143,Area Hospital Blood Centre Rampachodavaram,"Area hospital rampachodavaram, , Rampachodavaram, Alluri Sitharama Raju, Andhra Pradesh",9493052941,chc.rampachodavaram@gmail.com,Govt.,True,22,8,0,6,0,8,0,0,0,"Available, O+Ve:8, A+Ve:6, B+Ve:8",2026-04-07 10:04:09,Blood Bank,2026-04-07T19:23:45.689088
Andhra Pradesh,28,144,Lions Club Of Gunturvision Blood Centre,"D.No. 12-17-31, 1st Floor, Somuvari Street, Near Bose Statue, , Kothapet, Guntur, Andhra Pradesh",9291223022,lionsvisionbloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 10:03:48,Blood Bank,2026-04-07T19:23:45.689096
Andhra Pradesh,28,145,Bsu Ah Narsannapeta,"Narsannapeta, , Narasannapeta, Srikakulam, Andhra Pradesh",9963393979,narasannapetachc@gmail.com,Govt.,True,1,1,0,0,0,0,0,0,0,"Available, O+Ve:1",2026-04-07 10:02:45,BSU,2026-04-07T19:23:45.689104
